timestamp,vm_bus_1,vm_bus_2,vm_bus_3,vm_bus_4,vm_bus_5,vm_bus_6,vm_bus_7,vm_bus_8,vm_bus_9,vm_bus_10,vm_bus_11,vm_bus_12,vm_bus_13,vm_bus_14,pf_f_1,pf_f_2,pf_f_3,pf_f_4,pf_f_5,pf_f_6,pf_f_7,pf_f_8,pf_f_9,pf_f_10,pf_f_11,pf_f_12,pf_f_13,pf_f_14,pf_f_15,pf_f_16,pf_f_17,pf_f_18,pf_f_19,pf_f_20,qf_f_1,qf_f_2,qf_f_3,qf_f_4,qf_f_5,qf_f_6,qf_f_7,qf_f_8,qf_f_9,qf_f_10,qf_f_11,qf_f_12,qf_f_13,qf_f_14,qf_f_15,qf_f_16,qf_f_17,qf_f_18,qf_f_19,qf_f_20,pt_t_1,pt_t_2,pt_t_3,pt_t_4,pt_t_5,pt_t_6,pt_t_7,pt_t_8,pt_t_9,pt_t_10,pt_t_11,pt_t_12,pt_t_13,pt_t_14,pt_t_15,pt_t_16,pt_t_17,pt_t_18,pt_t_19,pt_t_20,qt_t_1,qt_t_2,qt_t_3,qt_t_4,qt_t_5,qt_t_6,qt_t_7,qt_t_8,qt_t_9,qt_t_10,qt_t_11,qt_t_12,qt_t_13,qt_t_14,qt_t_15,qt_t_16,qt_t_17,qt_t_18,qt_t_19,qt_t_20,p_inj_bus_1,p_inj_bus_2,p_inj_bus_3,p_inj_bus_4,p_inj_bus_5,p_inj_bus_6,p_inj_bus_7,p_inj_bus_8,p_inj_bus_9,p_inj_bus_10,p_inj_bus_11,p_inj_bus_12,p_inj_bus_13,p_inj_bus_14,q_inj_bus_1,q_inj_bus_2,q_inj_bus_3,q_inj_bus_4,q_inj_bus_5,q_inj_bus_6,q_inj_bus_7,q_inj_bus_8,q_inj_bus_9,q_inj_bus_10,q_inj_bus_11,q_inj_bus_12,q_inj_bus_13,q_inj_bus_14,pmu_va_bus_4,pmu_va_bus_6,pmu_vm_bus_4,pmu_vm_bus_6,if_ang_br_7,if_ang_br_8,if_ang_br_9,if_ang_br_11,if_ang_br_12,if_ang_br_13,if_mag_br_7,if_mag_br_8,if_mag_br_9,if_mag_br_11,if_mag_br_12,if_mag_br_13,it_ang_br_4,it_ang_br_6,it_ang_br_10,it_mag_br_4,it_mag_br_6,it_mag_br_10
2025-09-08 09:55:00,1.0532266,1.0375107,0.99863199,0.99904806,1.0262303,1.0651974,1.0406367,1.0551675,1.0528757,1.0309958,1.0405862,1.0453208,1.0373457,1.0428317,1.227074,0.58942073,0.55451538,0.45898786,0.32666706,-0.12759672,-0.49733964,0.24611847,0.13536837,0.40578897,0.0104118,0.085176612,0.11651119,-0.0014418845,0.24158072,0.031164218,0.10864582,-0.052844004,0.030214966,0.030563042,-0.07181943,0.070318577,0.039222975,-0.034477096,0.020274406,0.028075567,0.14812355,-0.049332726,0.012531044,0.16601071,0.049496812,0.016300818,0.075520015,-0.078857651,-0.022336373,0.063343594,0.026747402,-0.018725275,0.035216606,-0.015859404,-1.1389195,-0.59236733,-0.54847493,-0.41376013,-0.3018644,0.18680822,0.48516128,-0.25427173,-0.12079887,-0.35687189,-0.075258719,-0.099662018,-0.15306515,-4.2692799e-05,-0.24857113,-0.0050786864,-0.070224196,0.024711697,-0.017948618,-0.06261982,0.078409608,-0.042379849,-0.0089592434,0.020589575,-0.033608711,-0.037115828,-0.082476992,0.073570067,0.031639232,-0.13310119,-0.011050439,0.00033031005,-0.091264544,0.050916014,0.020265562,-0.044878366,-0.013495338,-0.015008277,-0.00089016406,-0.038641585,1.8048678,0.15829862,-0.68589954,-0.38161459,-0.066264652,-0.088940647,-0.020784324,-0.042883469,-0.27054165,-0.057125264,-0.043718406,-0.059645144,-0.10679199,-0.12026337,0.0033559143,0.10996883,0.063186745,0.039093124,-0.072309584,-0.026438588,0.012703744,0.098656789,-0.15268354,-0.058398274,-0.013889939,-0.0043065436,-0.037952786,-0.043953059,-0.14216617,-0.19770058,1.0170222,1.0595597,-3.0412095,0.038074213,-0.17865021,-0.62211999,-0.5030227,-0.57320866,0.48548405,0.23502459,0.13300579,0.061970835,0.065135653,0.14661128,3.0173815,0.19167208,2.6071074,0.43421597,0.16207335,0.3626096
2025-09-08 10:00:00,1.0728774,1.0478724,1.0053212,1.0310099,1.0228737,1.0729156,1.0328441,1.0745471,1.033199,1.0463555,1.034651,1.0450139,1.0442305,1.0204272,1.1346637,0.61913367,0.56995302,0.45686775,0.31814625,-0.19726312,-0.50619096,0.23490294,0.1201273,0.39002232,0.039744148,0.090475175,0.17174493,0.0411045,0.2389434,0.047565981,0.077018527,-0.028148025,0.039047821,0.073889235,-0.06416986,0.077667664,0.013107976,-0.020304209,0.01310347,0.050087658,0.14110063,-0.035675151,-0.006492341,0.15562917,0.033930128,0.051145502,0.050328391,-0.057614105,-0.014468971,0.069430931,-0.0048158963,-0.037633737,0.033361991,0.01687348,-1.1251703,-0.57424475,-0.56312128,-0.42191407,-0.30092814,0.14473604,0.46623148,-0.25678448,-0.14094834,-0.3524913,-0.042112559,-0.078477977,-0.16118822,-0.0031997178,-0.23771163,-0.026873687,-0.092572278,0.042360113,-0.0043596767,-0.0085707355,0.09684815,-0.054629433,0.018068923,0.039804407,-0.037294238,-0.055544627,-0.098283536,0.099734667,-0.016325886,-0.11072794,0.010596258,-0.054851994,-0.032329163,0.059963761,-0.0062717022,-0.041086668,-0.037154134,0.023090976,-0.030435532,-0.016639168,1.8036283,0.20286758,-0.67234399,-0.3783653,-0.043096894,-0.13327965,0.01406876,-0.0095151904,-0.24640158,-0.099654886,-0.038245459,-0.044115549,-0.11817386,-0.1127649,0.039333578,0.094981818,0.038880501,0.018539421,-0.020414441,-0.058284832,0.016287827,0.088830847,-0.13625608,-0.037928251,-0.034781438,0.0082439286,-0.060695034,-0.063370951,-0.14313486,-0.19691281,1.0176266,1.0582663,-3.0447413,0.034115024,-0.18470735,-0.62732701,-0.50348696,-0.57647096,0.48585728,0.23275822,0.13331382,0.060130131,0.062966891,0.14981799,3.0157727,0.19682889,2.6050636,0.43556776,0.16235146,0.36499762
2025-09-08 10:05:00,1.0733051,1.0487108,1.0358466,1.0100485,1.0228461,1.0711783,1.0432368,1.0664594,1.0456743,1.0586317,1.0485616,1.0555725,1.0346405,1.0292221,1.1905708,0.58901687,0.59189026,0.4505567,0.34329818,-0.10537751,-0.46452597,0.22414467,0.12463586,0.33305842,0.083351874,0.074513905,0.14969097,-0.003533622,0.26629247,0.022581318,0.1037285,-0.073276467,0.020548521,0.038759317,-0.021668077,0.039809348,0.012818394,-0.0013892034,-0.0042987781,0.039590874,0.11225835,-0.049818212,0.00075573211,0.14901049,0.025520587,0.0026641468,0.049612646,-0.06319992,0.014589704,0.037090535,0.023650962,-0.0044038796,0.03663361,0.016045288,-1.1686338,-0.61088637,-0.57040598,-0.39203817,-0.31997341,0.17399426,0.48727537,-0.22974574,-0.16772986,-0.34750718,-0.060973058,-0.064541313,-0.11782782,-0.026956024,-0.22126755,-0.069911404,-0.064112529,-0.003844915,-0.0076528571,-0.049084827,0.055351861,-0.029251607,0.028778927,0.0031091696,-0.015575999,-0.036974077,-0.083603248,0.045687909,0.051158596,-0.14317775,-0.028945995,-0.015463656,-0.050395825,0.06162945,-0.0041275031,-0.025666741,-0.048722773,0.0096061923,-0.018506075,0.0182055,1.8010083,0.13469342,-0.69645714,-0.41263536,-0.07651824,-0.072231466,-0.030107752,-0.036910871,-0.25443578,-0.09563189,-0.045371318,-0.024464156,-0.11926264,-0.11133719,-0.0062047836,0.072603689,0.053227069,0.080115497,-0.018368579,-0.032407214,0.010021421,0.058030288,-0.17745907,-0.070628167,-0.012706996,-0.026408428,-0.072766503,-0.021047621,-0.13916287,-0.19697726,1.0170644,1.0590913,-3.0441896,0.041116165,-0.18078734,-0.6228926,-0.50306654,-0.57322333,0.48614862,0.23496225,0.13340297,0.061426357,0.065313268,0.1459472,3.0150044,0.1890796,2.6073654,0.43549501,0.16006639,0.3624398
2025-09-08 10:10:00,1.0717718,1.0429985,0.99225836,1.0199367,1.0073064,1.0569037,1.0718275,1.0566459,1.0700231,1.062056,1.0387128,1.0434582,1.05853,1.0273275,1.1807495,0.59431411,0.56717087,0.44439577,0.33947328,-0.14120882,-0.47005285,0.20891879,0.16558438,0.33728378,0.077024041,0.089432111,0.13080322,0.01323395,0.2371093,0.057160456,0.058941773,-0.061590111,-0.0070908903,0.034991204,-0.037486746,0.0760826,-0.0069830448,-0.040416606,0.034375902,0.045506205,0.1219098,-0.036357129,0.023431866,0.19955506,0.040517591,0.011060391,0.048542696,-0.089485459,0.0039975147,0.041019236,0.054030929,-0.0088067624,0.043787754,-0.023698602,-1.1877518,-0.58250833,-0.55394169,-0.42454843,-0.33977635,0.15957966,0.45340773,-0.24368199,-0.13679543,-0.38588561,-0.089560667,-0.049706634,-0.14842865,-0.057625737,-0.24415954,-0.016116761,-0.062466366,0.021821977,-0.016056837,-0.03063263,0.07942577,-0.027094201,-0.034886769,0.029251344,-0.028412923,-0.098665985,-0.11161722,0.027451621,-0.021462213,-0.13386992,-0.063745472,-0.0048497366,-0.073955432,0.077993021,-0.0078505196,-0.038561925,-0.043506888,0.011615578,-0.014888501,-0.00039155428,1.7834773,0.18764109,-0.67894908,-0.3905888,-0.067981268,-0.11325159,-0.020423347,0.0066420735,-0.25134115,-0.040896704,-0.019279432,-0.06100506,-0.098196182,-0.10463575,0.0022027466,0.10163148,0.044468913,0.010294966,-0.011377861,-0.075068347,0.0095961318,0.043231538,-0.15128946,-0.078774725,-0.010382602,-0.0032676442,-0.029816534,-0.051911558,-0.14105203,-0.19495069,1.0175881,1.0606573,-3.0422105,0.035369311,-0.18530296,-0.628417,-0.50218085,-0.57604636,0.48661066,0.23520134,0.13339656,0.061982993,0.06375454,0.14894815,3.0169137,0.20037411,2.6063447,0.43636318,0.16250586,0.36417145
2025-09-08 10:15:00,1.0475263,1.0187041,1.0260141,1.0294636,0.99762329,1.0580145,1.070872,1.062391,1.0461952,1.0304228,1.0445551,1.0414771,1.0169809,1.0370878,1.2105444,0.59113138,0.57896433,0.47248794,0.36672511,-0.1739461,-0.46803317,0.26001502,0.13938195,0.34717648,0.086296025,0.078771239,0.11918002,-0.00344096,0.2295252,0.065207399,0.073864936,-0.017575686,0.020307814,0.057137782,-0.058686199,0.043175832,0.020796574,0.00099613734,0.014039812,0.034965794,0.1051162,-0.041757842,0.027825273,0.17275867,0.043492639,0.018270014,0.064434995,-0.062638378,0.0087364376,0.0063305971,0.053960753,-0.016998162,0.0072949969,0.016010948,-1.1921733,-0.59480933,-0.58084144,-0.47311981,-0.30821472,0.14397333,0.47786095,-0.2238632,-0.12568088,-0.39283285,-0.053075288,-0.076953734,-0.13339214,-0.0076470679,-0.29225615,-0.024168779,-0.08592816,0.014178645,-0.0045598714,-0.065454021,0.037788104,-0.082312152,0.0013429885,-0.034723564,-0.042122849,-0.055862775,-0.081574282,0.061001103,0.042524615,-0.14720983,0.0025597958,-0.012469442,-0.065233539,0.072069895,-0.0044813153,-0.012734441,-0.0076725707,0.047071909,0.0048104737,-0.011364704,1.8050221,0.19390256,-0.67842611,-0.42695882,-0.044180233,-0.092415138,-0.0039944382,0.037986876,-0.2653417,-0.10446849,-0.05949319,-0.058434254,-0.11459307,-0.1204271,-0.0063301369,0.1243216,0.062445765,0.061748375,-0.038490222,-0.038967896,-0.0027982353,0.053822927,-0.14691676,-0.058506981,-0.051954079,-0.038001404,-0.047707382,-0.037633776,-0.13907108,-0.19547827,1.0171165,1.0591161,-3.0439453,0.031703823,-0.18745853,-0.63135557,-0.5050202,-0.57514144,0.48491208,0.23563774,0.13419232,0.063908253,0.06388956,0.15070749,3.0107658,0.20510222,2.6092726,0.43671833,0.15638468,0.3665975
2025-09-08 10:20:00,1.0812854,1.0328922,1.0109895,1.0280244,1.0340467,1.0794511,1.0489141,1.0645869,1.0516214,1.0476559,1.0539798,1.0430441,1.0323307,1.0382966,1.2025323,0.5929802,0.56423613,0.44763414,0.3148752,-0.14120779,-0.51533594,0.2611278,0.1517397,0.35649443,0.12310476,0.075954371,0.156347,0.0078527671,0.26025735,0.0075585532,0.083684757,-0.060953431,0.015478814,0.054168545,-0.056403808,0.05411951,0.03251622,-0.032208753,4.828943e-05,0.031464079,0.094696022,-0.041571836,0.0090733155,0.138149,0.029888364,0.038043824,0.065502121,-0.045063924,-0.013430546,0.046839041,0.039112954,-0.026629299,0.0014798062,0.016651982,-1.1909435,-0.58320566,-0.57622505,-0.42507828,-0.31759268,0.16033058,0.49829427,-0.21254968,-0.13342883,-0.36980776,-0.043212717,-0.075657392,-0.12806197,-0.030600402,-0.18087919,-0.074947724,-0.073503579,0.048684361,0.0018887718,-0.038892117,0.062561843,-0.059370789,-0.014338317,0.01735681,-0.037593071,-0.054673051,-0.094007651,0.064948792,0.0090718532,-0.099321879,-0.037472419,-0.038537762,-0.079016095,0.054284026,0.018346892,-0.012631193,-0.015196703,0.049150108,-0.039379181,0.0088949069,1.7836767,0.17075237,-0.6865743,-0.38062836,-0.073377139,-0.11423047,0.0055558924,0.0043583409,-0.27346006,-0.10026016,-0.042889934,-0.072362045,-0.096751756,-0.12220481,0.006346064,0.10170659,0.047357382,0.010950436,-0.0060057552,-0.037981671,-0.0064567678,0.034779206,-0.1719315,-0.049398096,-0.0068310438,-0.0026958385,-0.058141299,-0.038974694,-0.13971975,-0.19628064,1.0169544,1.0593875,-3.0429798,0.037459251,-0.18106022,-0.62182917,-0.50305931,-0.5770181,0.48527219,0.23304744,0.13313016,0.060945918,0.061950559,0.14875928,3.0156348,0.1890147,2.6075766,0.43391681,0.16228119,0.36358671
2025-09-08 10:25:00,1.0536971,1.0383423,1.0340131,1.0150191,1.0157707,1.0526287,1.0517031,1.0477254,1.0549886,1.0520792,1.0347173,1.0478833,1.0428419,1.0397928,1.2040443,0.62825982,0.55518657,0.48932995,0.36165617,-0.18575778,-0.45121655,0.21239688,0.14063499,0.37420486,0.051225482,0.079549547,0.15262713,-0.0020431011,0.23456992,0.045459317,0.097913736,-0.03882401,0.026547415,0.028427457,-0.010903323,0.02487666,-0.0079939384,0.015851716,0.019176661,0.027468608,0.094727353,-0.043307381,-0.011984482,0.1328789,0.0016248153,0.051642936,0.034542769,-0.062599254,-0.0054349389,0.065672765,0.025201567,-0.036182645,0.034484764,0.012528655,-1.1808239,-0.57435656,-0.56009596,-0.39709908,-0.34896199,0.1399741,0.46298518,-0.23159886,-0.14558019,-0.35610122,-0.10869202,-0.026555646,-0.12246946,-0.017240402,-0.24064407,-0.066999927,-0.11137162,0.05303237,-0.028767184,-0.06483976,0.090153754,-0.030236102,0.065594965,0.0073766202,-0.01445285,-0.030749784,-0.10365267,0.067568336,0.023006623,-0.11609788,-0.0017791427,-0.036201141,-0.015456016,0.06390372,-0.036099231,-0.058216089,-0.045838995,0.0096491368,-0.014830534,-0.0055129936,1.7928709,0.19983145,-0.69179415,-0.41953609,-0.083139094,-0.096915265,0.0020047004,-0.01188605,-0.29391137,-0.068020332,-0.012921688,-0.041435412,-0.093624781,-0.1098736,-0.0072345447,0.11335525,0.066262721,0.052358502,-0.019363342,-0.031548117,-0.0084757627,0.043536043,-0.13243102,-0.041948633,0.013532959,0.00030368657,-0.047199376,-0.043967408,-0.13875395,-0.20040017,1.0162536,1.0606498,-3.0442069,0.030062086,-0.18646242,-0.63448995,-0.5072484,-0.57723927,0.48404208,0.23536729,0.13461043,0.061454284,0.065501086,0.15057763,3.0151808,0.20734596,2.6097711,0.43760545,0.1557635,0.36664352
2025-09-08 10:30:00,1.0657617,1.0530678,1.0103558,1.0216555,1.0079148,1.0709336,1.0479268,1.0664251,1.038782,1.0358317,1.049875,1.0539297,1.0492144,1.0264364,1.2307556,0.58368895,0.53233725,0.40385765,0.35385056,-0.15144193,-0.52431452,0.2182328,0.1739799,0.3527662,0.085425961,0.045188939,0.12723982,-0.020266858,0.23988367,0.072760667,0.059170727,-0.037678659,-0.0097854203,0.035549279,-0.064245177,0.086273567,-0.0080067986,0.0050072593,0.014133125,0.040931725,0.11574468,-0.025462023,0.030327504,0.1605993,0.055728007,0.012388148,0.05585551,-0.078162549,0.010769686,0.038087409,0.016729811,0.034639207,-0.0057206098,-0.01109933,-1.1638518,-0.58963267,-0.53522896,-0.45119797,-0.36346641,0.17154028,0.48743246,-0.24360872,-0.15316002,-0.34667109,-0.045152027,-0.080677981,-0.1411861,0.0056739849,-0.21488538,-0.042031262,-0.060912858,0.034418861,-0.043770606,-0.047080415,0.091707666,0.0055107564,0.015531699,-0.010632778,-0.060524369,-0.040808197,-0.08798301,0.051947459,0.023679294,-0.12789965,-0.011139794,-0.021333448,-0.096033019,0.023348017,0.014768795,-0.036523642,-0.014798631,0.021065108,-0.025502288,-0.0081646405,1.8169644,0.15564962,-0.67439335,-0.41949725,-0.076391606,-0.093981145,0.024371639,0.03597281,-0.24699136,-0.066720279,-0.026100324,-0.028151712,-0.13925756,-0.15029545,0.026491957,0.092718599,0.030204726,0.042542127,-0.00073300183,-0.011775926,0.006260674,0.053356501,-0.11795943,-0.039020008,-0.047388159,0.011224197,-0.048456047,-0.029842646,-0.14012592,-0.19779952,1.0184043,1.0606133,-3.0436144,0.036166637,-0.18447221,-0.6320385,-0.50385142,-0.57753479,0.48595087,0.23539969,0.13441892,0.060674788,0.064072159,0.14968242,3.0168864,0.19644165,2.6062876,0.43506213,0.16036702,0.36511667
2025-09-08 10:35:00,1.045417,1.0258605,1.0202954,1.0274205,1.0251327,1.0630164,1.0459089,1.0648798,1.042434,1.0393274,1.0560051,1.0358443,1.0242395,1.0220406,1.2215102,0.59649192,0.57510288,0.45960685,0.33593182,-0.13991567,-0.46926197,0.26368588,0.11979764,0.39190554,0.052187264,0.045961889,0.16410338,-0.0030961472,0.220632,0.007890999,0.086214465,-0.038025432,0.025381367,0.03952438,-0.051939032,0.071076639,0.0046478479,-0.010947212,0.029393494,0.048085482,0.12505905,-0.037921226,0.029652442,0.19259103,0.0044826426,0.014209038,0.024262695,-0.084581637,0.01808658,0.070661481,0.039729322,-0.031111208,0.042469079,0.0025046067,-1.175878,-0.59251812,-0.55473717,-0.45645673,-0.38006622,0.17720528,0.47473907,-0.24578439,-0.14134103,-0.347098,-0.05687343,-0.030847364,-0.10826015,-0.019331549,-0.26071074,-0.042654989,-0.11024104,0.0194921,-0.019838223,-0.053835071,0.062456635,-0.040843903,-0.024265207,-0.013403585,-0.039904756,-0.03400384,-0.10759062,0.023730198,0.02595053,-0.10977184,-0.022098778,0.0014064432,-0.050466049,0.058521349,-0.0020635009,-0.065748322,-0.02120638,0.012187125,0.024352835,-0.037283648,1.7860281,0.18463537,-0.64799539,-0.39737666,-0.050203941,-0.11476268,0.010657862,-0.010602184,-0.24111388,-0.10369622,-0.055456218,-0.053359479,-0.11814553,-0.10375833,-0.011168578,0.088551838,0.059555598,0.041250997,-0.025793551,-0.021847075,0.040604436,0.063535144,-0.15212433,-0.02056698,-0.028424453,-0.003729495,-0.075125182,-0.015788446,-0.14238635,-0.19843249,1.0162981,1.0604781,-3.0479807,0.031264871,-0.18916711,-0.63749682,-0.50824507,-0.57760439,0.48442159,0.23739164,0.13677648,0.061096081,0.06518339,0.15048301,3.0163571,0.21620534,2.6128007,0.43798995,0.15215136,0.36729595
2025-09-08 10:40:00,1.0573069,1.0286728,1.0133416,1.0042674,1.0265505,1.0520688,1.044691,1.0630621,1.037628,1.0654164,1.0519015,1.0518638,1.0527623,1.0081551,1.1850677,0.60339372,0.57383885,0.42955699,0.35260623,-0.17928656,-0.43968146,0.26326002,0.15830914,0.36596138,0.079103343,0.046385033,0.12284016,-0.0047890713,0.24760272,0.036250368,0.081546834,-0.02430653,0.011219758,0.054238051,-0.061473331,0.071117008,-0.0010776497,0.0071040939,0.0029903766,0.07495007,0.10416873,-0.043646026,-0.0080018901,0.22744722,0.077567707,-0.00034736552,0.045578387,-0.0478259,0.056471999,0.084262256,0.043231608,-0.013414284,0.029872166,0.035178184,-1.2043421,-0.57336029,-0.53665151,-0.45580033,-0.36406015,0.15501924,0.42905273,-0.25193091,-0.17792864,-0.34280317,-0.01318964,-0.039591098,-0.13242879,0.026821539,-0.22831584,-0.047383377,-0.089944759,0.035812012,0.0086038161,-0.040124063,0.074678233,-0.050561429,-0.0058681969,0.018084599,-0.033013146,-0.068675189,-0.063971999,0.057055551,-0.011844877,-0.14001052,-0.019047473,-0.021934688,-0.069479653,0.037689157,-0.017651173,-0.038993918,-0.046921446,-0.0058937318,-0.04349983,-0.0043885741,1.7949951,0.20712874,-0.66997594,-0.41829633,-0.086932351,-0.082223443,-0.014572089,0.008375551,-0.23976853,-0.059248793,-0.043571794,-0.03862239,-0.10444925,-0.13321644,-0.022760973,0.11054042,0.03916178,0.024479503,-0.0037021736,-0.030030242,-0.010104966,0.055029543,-0.13148968,-0.045500626,0.012996247,-0.045888648,-0.066351608,-0.049717451,-0.13974038,-0.19676833,1.0189348,1.0592612,-3.0450653,0.031920195,-0.1811093,-0.6328484,-0.50440854,-0.57698607,0.48559087,0.23814738,0.13390365,0.061530747,0.066083838,0.15083693,3.0172336,0.208002,2.6126852,0.4361298,0.15619278,0.36557323
2025-09-08 10:45:00,1.0559358,1.0527684,1.0107704,1.0198382,1.0050027,1.0534448,1.0500678,1.0586473,1.0487563,1.034605,1.036387,1.0573421,1.0458883,1.0415265,1.2321064,0.60151863,0.59228452,0.43847643,0.34842248,-0.14439921,-0.46413088,0.21746538,0.13145634,0.39093869,0.056679869,0.05438099,0.14204118,-0.0072285414,0.19630562,0.056255214,0.06989639,-0.0047595727,0.0012376598,0.040000836,-0.074536757,0.061216323,0.024710615,0.023185917,0.04005643,0.05519633,0.14689113,-0.0152941,0.026772556,0.17819072,0.015823258,0.024130908,0.060784726,-0.06572433,0.061702135,0.04365336,0.049600443,-0.014530528,0.036449903,0.030987251,-1.1772788,-0.59404636,-0.54082469,-0.41858894,-0.30181228,0.13140706,0.49026533,-0.21849982,-0.14055729,-0.38349968,-0.02673866,-0.074903386,-0.14536871,0.0032210636,-0.27529049,-0.032200158,-0.052002044,0.027472518,-0.0017210539,-0.031038509,0.059896954,-0.050222078,0.01978937,0.0045666452,-0.056425939,-0.05047954,-0.097460924,0.073796435,-0.0040033362,-0.10582535,0.016785499,-0.041683042,-0.069686142,0.031414008,0.016899577,-0.023132496,-0.079426368,-0.023922892,-0.01064653,-0.0038117734,1.7806288,0.20040366,-0.70360727,-0.41403203,-0.08563931,-0.085849081,-0.049399463,-0.013180374,-0.22178211,-0.08022934,-0.037292959,-0.060300025,-0.11941225,-0.11009167,0.025187123,0.081514685,0.05076929,0.046676711,-0.045528903,-0.030394314,-0.0090214105,0.052984754,-0.17241945,-0.066203705,-0.0052068396,-0.035324224,-0.059418917,-0.066263904,-0.13728107,-0.19792968,1.0191851,1.0600516,-3.0462488,0.030495024,-0.18580659,-0.6342976,-0.50937078,-0.58136981,0.48434161,0.2388511,0.1356235,0.062724235,0.066130664,0.15236778,3.0156946,0.20936195,2.6087981,0.43793109,0.15323756,0.36950045
2025-09-08 10:50:00,1.0695762,1.0631994,1.0194992,1.0127811,1.0105099,1.0698329,1.0430382,1.0521398,1.0627347,1.0581841,1.0394765,1.0599585,1.0387728,1.0287739,1.1739359,0.60562923,0.55477595,0.4442317,0.32543558,-0.16677195,-0.48354766,0.21935312,0.14675181,0.36802374,0.035478108,0.065612652,0.18762078,0.011363107,0.23671502,0.094729644,0.080801799,-0.016682091,0.019419285,0.049659316,-0.058365991,0.095185601,0.00069183488,-0.00046172459,0.0083751319,0.022741304,0.070085899,-0.077369861,-0.0015434064,0.15939345,0.017653579,-0.013621151,0.079599666,-0.03249621,0.01206662,0.049914009,0.03540502,-0.028259803,0.004018883,-0.0087311329,-1.1548198,-0.57469827,-0.56910303,-0.41962071,-0.33062292,0.12948661,0.46929339,-0.23175734,-0.10083797,-0.32778972,-0.04056085,-0.058328652,-0.16261181,0.044386801,-0.21349543,-0.034828495,-0.12359506,0.035336458,0.022306681,-0.066202613,0.052661609,-0.0231579,-0.035109358,0.042565513,-0.010833758,-0.035368939,-0.12036474,0.060565438,-0.0023600002,-0.10059932,-0.020053313,-0.057299771,-0.039441269,0.043988688,-0.017560058,-0.086123853,-0.060879704,-0.020473123,0.0097277598,-0.014497794,1.7962402,0.18493975,-0.67801284,-0.40412323,-0.032566105,-0.090639274,-0.023757547,-0.034982531,-0.20607692,-0.069442096,-0.040927057,-0.033999667,-0.13424943,-0.14239184,-0.022981465,0.082727719,0.01523069,0.010006173,0.028455857,-0.0015140309,-0.025082761,0.093406276,-0.14843362,-0.045443787,-0.023253645,0.0085288907,-0.038497216,-0.065837666,-0.14278488,-0.19779534,1.0152037,1.0597058,-3.04289,0.035784962,-0.18089359,-0.63016777,-0.50229567,-0.57757003,0.4863276,0.23478182,0.13338659,0.061112657,0.064119701,0.14920888,3.0163071,0.19985468,2.6075114,0.43491724,0.15941245,0.36421843
2025-09-08 10:55:00,1.0434966,1.0655326,1.0111754,1.0216131,1.0277649,1.0480291,1.0386592,1.0618344,1.0538525,1.0390801,1.0596431,1.0453841,1.0369653,1.0045805,1.1698136,0.59928385,0.52826086,0.43535627,0.33451092,-0.16430774,-0.47834944,0.23386937,0.145098,0.33982821,0.093499023,0.086140368,0.17921907,0.032562015,0.23599838,0.047459514,0.10984383,-0.02223184,-0.037075317,0.031250655,-0.052906338,0.0048897728,0.01096955,-0.031404274,0.019330582,0.017764166,0.094895345,-0.020659594,0.026019508,0.15080572,0.089753351,0.04619555,0.098759317,-0.077331846,0.026063026,0.037905589,0.010749593,-0.023283375,-0.02646791,0.014560732,-1.1853345,-0.57284209,-0.56594727,-0.44260203,-0.37520113,0.16057672,0.50257563,-0.23388295,-0.12410187,-0.39220298,-0.089697909,-0.077238877,-0.15419534,0.0067181845,-0.24220876,-0.062537279,-0.08244367,0.058066659,-0.019846635,-0.046090387,0.095488029,-0.023226649,-0.0039952647,-0.010036289,-0.054413327,-0.057481524,-0.086731674,0.066486734,0.029371396,-0.14524565,-0.054151891,-0.0063248312,-0.028900488,0.08610434,-0.02333656,-0.049280864,-0.0051965799,0.023382523,-0.038510468,-0.0087736091,1.7884851,0.1688694,-0.6884553,-0.43501072,-0.063078066,-0.084596417,-0.023158242,-0.002755689,-0.25718626,-0.088837782,-0.045516976,-0.042628054,-0.1090838,-0.11974536,-0.027380827,0.095197178,0.038288956,0.047756385,0.016007377,-0.034524556,-0.0016849037,0.055695623,-0.16754927,-0.051214798,-0.022850062,-0.041419836,-0.037812052,-0.00087731544,-0.14200332,-0.19813656,1.0186419,1.0596181,-3.0464046,0.034505863,-0.18433618,-0.6345766,-0.50470295,-0.57860269,0.48392575,0.23603629,0.13440826,0.061608734,0.063962732,0.15063617,3.0173935,0.20646825,2.6098058,0.43633765,0.15428199,0.36601827
