timestamp,vm_bus_1,vm_bus_2,vm_bus_3,vm_bus_4,vm_bus_5,vm_bus_6,vm_bus_7,vm_bus_8,vm_bus_9,vm_bus_10,vm_bus_11,vm_bus_12,vm_bus_13,vm_bus_14,pf_f_1,pf_f_2,pf_f_3,pf_f_4,pf_f_5,pf_f_6,pf_f_7,pf_f_8,pf_f_9,pf_f_10,pf_f_11,pf_f_12,pf_f_13,pf_f_14,pf_f_15,pf_f_16,pf_f_17,pf_f_18,pf_f_19,pf_f_20,qf_f_1,qf_f_2,qf_f_3,qf_f_4,qf_f_5,qf_f_6,qf_f_7,qf_f_8,qf_f_9,qf_f_10,qf_f_11,qf_f_12,qf_f_13,qf_f_14,qf_f_15,qf_f_16,qf_f_17,qf_f_18,qf_f_19,qf_f_20,pt_t_1,pt_t_2,pt_t_3,pt_t_4,pt_t_5,pt_t_6,pt_t_7,pt_t_8,pt_t_9,pt_t_10,pt_t_11,pt_t_12,pt_t_13,pt_t_14,pt_t_15,pt_t_16,pt_t_17,pt_t_18,pt_t_19,pt_t_20,qt_t_1,qt_t_2,qt_t_3,qt_t_4,qt_t_5,qt_t_6,qt_t_7,qt_t_8,qt_t_9,qt_t_10,qt_t_11,qt_t_12,qt_t_13,qt_t_14,qt_t_15,qt_t_16,qt_t_17,qt_t_18,qt_t_19,qt_t_20,p_inj_bus_1,p_inj_bus_2,p_inj_bus_3,p_inj_bus_4,p_inj_bus_5,p_inj_bus_6,p_inj_bus_7,p_inj_bus_8,p_inj_bus_9,p_inj_bus_10,p_inj_bus_11,p_inj_bus_12,p_inj_bus_13,p_inj_bus_14,q_inj_bus_1,q_inj_bus_2,q_inj_bus_3,q_inj_bus_4,q_inj_bus_5,q_inj_bus_6,q_inj_bus_7,q_inj_bus_8,q_inj_bus_9,q_inj_bus_10,q_inj_bus_11,q_inj_bus_12,q_inj_bus_13,q_inj_bus_14,pmu_va_bus_4,pmu_va_bus_6,pmu_vm_bus_4,pmu_vm_bus_6,if_ang_br_7,if_ang_br_8,if_ang_br_9,if_ang_br_11,if_ang_br_12,if_ang_br_13,if_mag_br_7,if_mag_br_8,if_mag_br_9,if_mag_br_11,if_mag_br_12,if_mag_br_13,it_ang_br_4,it_ang_br_6,it_ang_br_10,it_mag_br_4,it_mag_br_6,it_mag_br_10
2025-09-08 09:55:00,1.0599708,1.0532323,1.0180569,1.0129774,1.0074697,1.0530571,1.0397432,1.0529748,1.045276,1.0418986,1.0486476,1.0391306,1.0199873,1.0299532,1.2077062,0.75138562,0.71814332,0.66161667,0.53558655,-0.11329506,-0.46850663,0.24895386,0.12910658,0.37068668,0.069233043,0.061612051,0.13367125,-0.015622656,0.21709354,0.035177688,0.084571814,-0.019606136,0.026233928,0.041371762,-0.054359564,0.1441227,0.01337438,0.014743422,-0.011927675,0.040325422,0.13373585,-0.063743321,-0.0041267226,0.12848618,0.01593054,0.039046524,0.065311339,-0.053705942,-0.0072329521,0.038934478,0.053588318,-0.0022725297,-0.0016253633,0.021493136,-1.207538,-0.74172834,-0.69298573,-0.66525617,-0.47184165,0.095710879,0.49642508,-0.21592062,-0.1373366,-0.33110196,-0.065333775,-0.075632915,-0.14100549,-0.00015279805,-0.25866715,-0.040322392,-0.077865383,-0.0011595245,-0.021329718,-0.072743464,0.069986436,-0.023597943,0.041870443,0.042945122,-0.0048889208,-0.049954816,-0.078844119,0.091157463,-0.016087133,-0.084741364,-0.012614297,-0.002911886,-0.070457975,0.040253827,0.017894571,-0.076589373,0.020555103,-0.0024711178,-0.011719851,-0.021571295,1.9599072,0.70378363,-0.81138744,-0.65871795,-0.41455613,-0.096515365,0.0289351,0.02183109,-0.23461117,-0.04230286,-0.034747285,-0.056659026,-0.13773291,-0.097593534,0.041141514,0.072519135,0.10990415,0.10036606,-0.0066141989,-0.021476316,0.017624587,0.081904594,-0.14349331,-0.008919594,-0.011100248,0.031094719,-0.020141913,-0.052725593,-0.1717393,-0.23361491,1.0100235,1.050703,-3.0764101,0.0020089432,-0.21316962,-0.65988671,-0.53878574,-0.61062752,0.49177699,0.23645873,0.13403256,0.063015496,0.063888944,0.15028261,3.0332165,0.38649258,2.5818221,0.62437845,0.11939509,0.36352931
2025-09-08 10:00:00,1.0637564,1.0509436,1.0254148,0.99720026,1.0096106,1.0568813,1.0504246,1.0593454,1.0657098,1.051743,1.0277548,0.99984369,1.0627673,1.038238,1.1804373,0.58826068,0.5728826,0.45357294,0.34535961,-0.1357592,-0.47988263,0.21735024,0.12006999,0.34981188,0.086103286,0.29788406,0.1175945,0.009371443,0.20695281,0.061748392,0.064657421,-0.0016318043,-0.2173312,0.019500401,-0.050222874,0.052500422,-0.00077279217,-0.018922591,0.0094079822,0.017049979,0.11024652,-0.070669476,-0.0021593561,0.16852014,0.040121105,0.10767576,0.044296758,-0.066650466,0.020520552,0.0045701388,0.058305143,-0.036983971,0.052218788,0.0099257341,-1.1429119,-0.61706076,-0.54915407,-0.43667057,-0.3296393,0.14134573,0.49847966,-0.25741561,-0.15362528,-0.36269758,-0.061365882,-0.30450889,-0.1436115,0.01805552,-0.22771611,-0.040882878,-0.10032274,-0.00077236101,0.23510657,-0.026416618,0.052629329,-0.036122092,-0.013425637,-0.0075595455,-0.010240182,-0.046982005,-0.1061392,0.067526665,0.016741477,-0.13259906,-0.02972441,-0.08471116,-0.009277274,0.063667518,-0.027185072,-0.01881751,-0.03614716,0.0039507734,-0.077573898,-0.049023842,1.7981439,0.19647502,-0.69430988,-0.38459677,-0.045445133,0.19068806,-0.031648556,0.0084894177,-0.24888384,-0.085999,-0.056343534,-0.57793145,0.13755365,-0.14908357,-0.011969716,0.081213473,0.057304154,0.010520095,0.037585687,0.058087075,0.0040335213,0.093429052,-0.14828274,-0.059617658,-0.0163257,0.0060887042,-0.052682298,-0.038255649,-0.1371859,-0.1975829,1.0166267,1.0613369,-3.0439517,0.039160968,-0.18063823,-0.62484803,-0.4708773,-0.57503375,0.48582518,0.23530814,0.13276774,0.061766279,0.33132132,0.1495253,3.0156057,0.19346193,2.6098765,0.43511723,0.16056164,0.36429768
2025-09-08 10:05:00,1.054159,1.0400398,1.0167755,1.0177851,1.0165752,1.0706856,1.0455247,1.0436928,1.0605722,1.0583369,1.0491875,1.0316056,1.0534754,1.0295406,1.2013735,0.56897587,0.54185354,0.44990243,0.35579433,-0.14605654,-0.45882407,0.055705097,0.15735262,0.36068122,0.082558259,0.084012899,0.11696652,-0.0077787071,0.61530701,0.045755317,0.072210842,-0.038676019,0.050130598,0.078954549,-0.052747163,0.051921953,-0.030764075,0.0032420683,0.00077374571,0.046676096,0.091891755,-0.062894756,-0.012746657,0.15855504,-0.0059854265,0.057504447,0.076330006,-0.083023018,0.013794722,0.028590374,0.041135351,-0.0041940768,0.00014513191,0.016275678,-1.1352309,-0.57003446,-0.55863414,-0.43060804,-0.33024273,0.13641157,0.49769077,-0.038525453,-0.12108606,-0.33739734,-0.041551907,-0.050758825,-0.14777219,-0.013128717,-0.57007224,-0.070632118,-0.095832345,0.04669005,-0.015976978,-0.062692554,0.041473684,-0.040639921,0.012608565,-0.0016710604,-0.0046267564,-0.068073688,-0.13324845,0.040812171,0.040075009,-0.14367562,-0.053093031,-0.044330995,-0.040032953,0.050157116,0.027501883,-0.048450883,-0.042326366,-0.0071749202,0.0011787024,-0.019595588,1.7959738,0.20861067,-0.70764018,-0.58335427,-0.037108433,-0.096739012,0.52888001,0.0017620232,-0.61123647,-0.073292177,-0.05879427,-0.050876569,-0.10626046,-0.13195209,-0.044887871,0.092208298,0.048331195,0.036344415,-0.033827806,-0.019894036,-0.0037789892,0.075723098,-0.11366692,-0.096944577,-0.037276609,0.011034586,-0.035356453,-0.0091930027,-0.14173527,-0.19621198,1.0182677,1.060584,-3.0433293,0.64542612,-0.1812673,-0.62671462,-0.50399453,-0.5764662,0.48712606,0.058753011,0.13249002,0.061599239,0.064805414,0.14669889,3.0160019,0.1946336,2.6052145,0.43663376,0.16247749,0.36366722
2025-09-08 10:10:00,1.0732104,1.050302,1.0164175,1.0073364,1.0242526,1.0491057,1.0528344,1.0515865,1.0458741,1.0454997,1.0327764,1.0244719,1.0111817,1.0302811,1.2032992,0.56339748,0.53654169,0.45307591,0.3644212,-0.16721002,-0.49234234,0.3159438,0.17891961,0.50877123,0.093090516,0.13160085,0.28668405,-0.041691439,0.30377598,0.10232691,0.14084933,0.024741946,-0.036697418,0.02600409,-0.026394534,0.053314404,0.030413771,-0.0041408441,-0.0013555284,0.038785189,0.14769139,-0.060893317,-0.025174251,0.19805438,0.022836603,0.038215695,0.080354796,-0.058068381,-0.005935296,0.016696743,0.043669146,0.0066802878,0.016253155,-0.0069693237,-1.1581433,-0.56153324,-0.52251943,-0.42031418,-0.31645255,0.1514192,0.45827499,-0.34971088,-0.15193727,-0.50462614,-0.061904196,-0.16593526,-0.26593253,-0.0054999987,-0.31365689,-0.10979638,-0.15690299,-0.053400028,-0.0087195977,-0.0094772302,0.05617522,-0.018742505,-0.007405156,-0.00010515887,-0.040444186,-0.023541573,-0.095441311,0.082908795,-0.008696549,-0.10859679,-0.036734619,-0.0068869112,-0.050784747,0.063661057,-0.0088798836,-0.037792198,0.018003134,0.0015284996,-0.0082549924,-0.016850852,1.8426418,0.19881374,-0.68524493,-0.31747189,0.099311949,-0.086538655,-0.012694067,-0.018134127,-0.26954692,-0.087645347,-0.072302083,-0.1012674,-0.28128188,-0.11350913,0.0093737796,0.10240955,0.051788925,0.039515293,0.029645692,-0.02598618,0.027395751,0.034391945,-0.14534755,-0.083682403,-0.013712549,-0.011056676,-0.019422951,-0.056035492,-0.13861368,-0.23444303,1.0173479,1.0534767,-3.0473314,-0.016151201,-0.18991314,-0.68963368,-0.42258349,-0.4671904,0.48449072,0.30548233,0.17346075,0.062145086,0.11810628,0.25222255,3.0156126,0.19777571,2.6604245,0.43585194,0.15816804,0.52191934
2025-09-08 10:15:00,1.057973,1.0304452,1.0124193,1.0073147,1.0094149,1.0480211,1.0404812,1.0595688,1.0477264,1.0319635,1.0448852,1.0521448,1.0280749,1.0368698,1.4154738,0.66309021,0.59045761,0.52430895,0.41517633,-0.14564563,-0.48435367,0.255457,0.14361368,0.36930996,0.057922571,0.061751311,0.13137945,-0.020117554,0.24316553,0.05800273,0.048378698,-0.042811804,-0.019369881,0.061710157,-0.069751881,0.072459858,-0.010483482,-0.014608576,0.0058797954,0.013904147,0.09524447,-0.054630561,0.018522994,0.17175554,0.016484318,0.038399236,0.052902331,-0.074417742,-0.015127993,0.034805062,0.04492935,-0.014735334,0.0146674,-0.0089207518,-1.3490205,-0.68540259,-0.58283576,-0.49732398,-0.40939911,0.12327995,0.48854352,-0.20867883,-0.15210027,-0.38722253,-0.040938096,-0.040669062,-0.15850877,-0.0090866934,-0.24483647,-0.052363233,-0.089173721,0.027211025,-0.013468914,-0.06633587,0.12393213,-0.0043048777,-0.032041697,0.0012826387,-0.022238511,-0.059264326,-0.093691122,0.078808911,-0.023522136,-0.13851202,-0.0045933015,-0.013555746,-0.032038041,0.097794824,-0.020507479,-0.061486932,-0.035308139,0.0088918216,-0.033329083,-0.033560508,2.0828817,0.18590374,-0.69240321,-0.50325229,-0.24974215,-0.097239658,0.019808119,0.038737327,-0.22383584,-0.099391509,-0.073461408,-0.084914689,-0.12103701,-0.11081389,0.0049708954,0.096905711,0.056744528,0.037679965,-0.0087329682,-0.0066296295,-0.02715281,0.073418685,-0.14220297,-0.065455647,-0.034128172,-0.010732668,-0.03045691,-0.041856191,-0.16027773,-0.21949166,1.0123089,1.0549602,-3.0651308,0.012405898,-0.20534057,-0.65104639,-0.52677199,-0.59878161,0.48311441,0.23880967,0.13607258,0.060944266,0.065860488,0.1510284,3.0159624,0.22955795,2.5941262,0.49940489,0.14003634,0.36594913
2025-09-08 10:20:00,1.0599475,1.0402335,1.0165157,1.0224453,1.0384479,1.0353655,1.036268,1.0531488,1.0444493,1.0494619,1.0607278,1.0601223,1.0339116,1.0388167,0.8288026,0.20114445,0.4582943,0.13191268,0.031330981,-0.33640057,-0.44358632,0.24952223,0.13657914,0.31969572,0.044048866,0.091480391,0.1623551,0.018130887,0.24779416,0.073625787,0.078642452,-0.031671074,0.009985507,0.071092824,-0.092623462,0.053278102,-0.0070879286,0.13961988,0.13401096,0.24397372,0.08682483,-0.075556975,-0.026831277,0.14598817,0.017802716,0.025328955,0.071519745,-0.049530152,0.005084363,0.072831635,0.04022122,-0.013626037,0.018182587,0.010335273,-0.81561248,-0.23513076,-0.48671205,-0.12386764,-0.046751608,0.33563832,0.45657267,-0.25357545,-0.14555848,-0.37621324,-0.044632739,-0.083786353,-0.16342238,-0.045636415,-0.21356765,-0.094593655,-0.073458492,0.0023600079,-0.0050435695,-0.067691486,0.063236185,-0.16333799,0.041706139,-0.14246462,-0.19747259,-0.22218279,-0.043967853,0.031807068,-0.016641233,-0.12653095,-0.045240225,0.0026783328,-0.049970004,0.051456118,0.020064701,-0.028975357,-0.055203091,0.018910494,0.0049100815,-0.021611628,1.0211858,-0.20513789,-0.7441053,0.057259962,0.56357518,-0.072104197,0.008977801,0.038289686,-0.23443364,-0.08913072,-0.051815099,-0.025096892,-0.1060324,-0.13669061,-0.0065124129,0.3104222,0.26015126,-0.33272279,-0.18849038,-0.050567156,-0.013000556,0.068856902,-0.12800052,-0.04373615,-0.018497896,-0.033013135,-0.0016941154,0.0058957624,-0.063550818,-0.12009258,1.0164449,1.0605526,-3.0421874,0.11441038,-0.10314548,-0.5467092,-0.42512905,-0.49879716,0.47925806,0.23285501,0.1333937,0.060184829,0.063960429,0.14772275,2.2659225,0.50190897,2.6642177,0.20497961,0.39196172,0.36271029
2025-09-08 10:25:00,1.078095,1.0232429,1.0193228,1.009924,1.019459,1.0731954,1.0496286,1.0664484,1.0530685,1.0757695,1.0366004,1.0381463,1.0562109,1.0278434,1.2190508,0.57617142,0.53099034,0.4761591,0.36895144,-0.16437828,-0.46228852,0.47008827,0.16997388,0.42547149,0.12282463,0.082591375,0.16954879,-0.029279069,0.098152608,0.020989097,0.032837286,-0.093652912,-0.011873599,0.091089792,-0.039872888,0.066874644,0.050442196,0.010001385,0.017635292,0.089782843,0.092589596,-0.046058485,0.01375189,0.17746562,0.0294223,0.012525326,0.065694553,-0.06062582,0.014392014,0.047560624,0.030071285,-0.0041001945,0.0058362559,0.02942702,-1.2072248,-0.54962754,-0.54872368,-0.4201268,-0.35014563,0.12166735,0.50032572,-0.45456894,-0.20857112,-0.40804139,-0.093421173,-0.049786064,-0.18286136,0.0015295927,-0.13569932,0.0048638259,-0.049755876,0.071643896,0.012136904,-0.090208546,0.090213271,-0.032177483,-0.01074556,-0.012601481,-0.051590588,-0.059440665,-0.11438917,0.024558687,-0.0060347238,-0.15762503,0.01540684,-0.030064141,-0.085922661,0.069413739,-0.0071600901,-0.023406164,-0.070284349,0.0087115046,0.0013734519,0.011193814,1.803382,0.19005317,-0.70844963,-0.13604118,-0.049680971,-0.10423441,-0.37681455,-0.0041938363,-0.21726837,-0.087895012,0.011939137,-0.060130309,-0.084686177,-0.13006084,0.017634086,0.11356496,0.064097913,0.047367417,-0.019486025,-0.052117303,0.0058580187,0.0635753,-0.15695842,-0.011233973,-0.020804766,-0.030233183,-0.041772521,-0.040670725,-0.13695359,-0.20492751,1.0168903,1.061436,-3.0440873,-0.074709528,-0.19891059,-0.30104632,-0.5151152,-0.58506005,0.48779491,0.43843029,0.18851137,0.094482109,0.06499474,0.14936174,3.0169243,0.20894373,2.6425928,0.43499128,0.15458348,0.40005252
2025-09-08 10:30:00,1.0747139,1.0429717,1.0192273,1.0112154,0.98801922,1.0640523,1.0383374,1.0648801,1.0419326,1.0291523,1.035659,1.044065,1.0326018,1.0171637,1.1464935,0.704211,0.6424471,0.62276594,0.47445441,-0.097388424,-0.49628203,0.23545584,0.13763005,0.3508584,0.075873451,0.083355893,0.15424711,0.01321377,0.26260868,0.023164433,0.08394581,-0.025081018,-0.0088616079,0.052613648,-0.057029396,0.087643826,-0.01360414,-0.0088541943,-0.0035215741,0.051794549,0.11098996,-0.032010657,0.01487558,0.17051801,0.039542356,0.022272599,0.079455295,-0.064901063,0.0032943001,0.061101621,0.015283726,0.021364782,0.0075498169,0.015388575,-1.1552646,-0.66904454,-0.63004767,-0.59886557,-0.49071204,0.070930158,0.46781067,-0.21778417,-0.18168099,-0.36239501,-0.067181356,-0.11333792,-0.14883779,-0.017090649,-0.21939771,-0.077230639,-0.046985482,-0.0081990413,0.020511872,-0.035910193,0.058201595,0.023802968,0.031623707,0.017341911,-0.030839728,-0.052969495,-0.10838675,0.020003048,0.020215047,-0.11912703,-0.011094676,-0.0061592051,-0.035923774,0.070101703,0.0016694532,-0.049196447,-0.049119101,0.030950371,-0.035364399,0.030103334,1.9223346,0.53947084,-0.69804452,-0.60909329,-0.32235807,-0.080562684,-0.033178794,-0.00041956711,-0.23959797,-0.055189796,-0.01513995,-0.017930844,-0.10928926,-0.12607262,0.030440511,0.084630668,0.040221015,0.037051799,-0.0071559043,0.0024926308,-0.036662022,0.064499676,-0.12535941,-0.039510402,-0.02699489,-0.0020188488,-0.044422876,-0.041982546,-0.16715697,-0.22157034,1.010626,1.0541954,-3.0701193,0.01293333,-0.20280016,-0.6515249,-0.53189702,-0.60212442,0.49016126,0.23648294,0.13267323,0.061098122,0.062792682,0.15146187,3.0307926,0.40450543,2.5881556,0.57365869,0.098449119,0.36498817
2025-09-08 10:35:00,1.0565007,1.0305181,1.0164436,1.0308718,1.0249509,1.062225,1.0459899,1.0707777,1.0551264,1.0451376,1.0449495,1.0178,1.0607927,1.0296818,1.1744742,0.54658583,0.54212774,0.42917065,0.32542155,-0.15078679,-0.45211769,0.23277385,0.14193728,0.35579413,0.074096375,0.32098467,0.16769025,0.014368297,0.23283165,0.05446991,0.065275246,-0.004263471,-0.19958705,0.033267721,-0.02867291,0.029224811,0.01402695,-0.0021194974,0.0012989491,0.028200079,0.11963981,-0.034129527,0.0066795881,0.16227387,0.021684618,0.072233818,0.057059826,-0.059714755,0.052050106,0.03111614,0.042837479,-0.031577145,0.058187147,0.023676533,-1.17349,-0.54791721,-0.55328733,-0.45654618,-0.35574846,0.14750769,0.47666906,-0.24192293,-0.11485443,-0.37101254,-0.074529781,-0.35523329,-0.16943565,-0.0085847039,-0.21734101,-0.035991876,-0.067673225,0.040556241,0.23979958,-0.052404938,0.11356016,-0.04589311,0.0043819971,0.017446362,-0.053146163,-0.030504943,-0.084793299,0.021725503,0.025448016,-0.10523322,-0.027684669,-0.0478307,-0.060447066,0.068044592,-0.010626927,-0.017213007,-0.0037678612,0.027913506,-0.032821499,-0.019901556,1.791671,0.15536413,-0.67255839,-0.40643208,-0.068575923,0.17146753,-0.025458645,0.0083104851,-0.26458142,-0.083903743,0.013656617,-0.57278833,0.15627401,-0.11480105,0.03877319,0.069803367,0.048829442,0.010670362,0.0027633139,0.059378549,0.0024468657,0.047998964,-0.16284979,-0.07340153,-0.020122589,-0.023528035,-0.0796477,-0.062516796,-0.14005132,-0.20064792,1.0171018,1.0593634,-3.0474548,0.032157854,-0.18808897,-0.63828498,-0.46983131,-0.58309829,0.48282293,0.23887267,0.13494103,0.060679382,0.32963773,0.15133547,3.0162462,0.21646658,2.6102162,0.43866482,0.15329175,0.36751784
2025-09-08 10:40:00,1.0685884,1.0404732,1.0173908,1.0261081,1.0148844,1.0458772,1.053365,1.0567684,1.0429223,1.0382326,1.0420479,1.0577645,1.0514819,1.0557569,1.1988983,0.6066198,0.53836499,0.49414839,0.34695579,-0.15696733,-0.49050989,0.026442372,0.12001527,0.35674065,0.045501565,0.035327356,0.1226448,-0.028237216,0.59088152,0.049031105,0.10075881,-0.043830188,-0.020510181,0.036634678,-0.044625416,0.024444896,0.012860735,0.00057127516,-0.049139205,0.053231954,0.15231566,-0.041542664,-0.01106784,0.13641134,-0.013765551,0.04606367,0.03974433,-0.047352348,0.025899088,0.033344543,0.0096397273,-0.065318039,-0.0039708538,0.016546577,-1.2052583,-0.56254392,-0.54210949,-0.40274431,-0.32043398,0.16344004,0.44907846,-0.040182691,-0.15924999,-0.35390932,-0.074218914,-0.045078759,-0.15538259,0.031427635,-0.62437425,-0.043280144,-0.074867345,-0.01254791,-0.02558006,-0.064857311,0.05808064,-0.04034827,0.022061807,-0.013237277,-0.030749038,-0.051728082,-0.090965938,0.054015406,0.011688078,-0.11712355,-0.027521954,-0.060228759,-0.061822552,0.071599414,-0.013107685,-0.026571442,-0.021248998,0.029435935,-0.012560666,-0.01488277,1.8412578,0.16990639,-0.67123823,-0.60551567,-0.050340549,-0.10554032,0.57216613,-0.02112114,-0.62477343,-0.069425368,-0.008436536,-0.066484471,-0.11705126,-0.11036699,0.050887117,0.07483503,0.049476945,0.035076642,-0.034756011,-0.044385158,0.012523169,0.048633926,-0.10048392,-0.073549257,-0.014980274,-0.016494178,-0.064517212,-0.059993994,-0.14057784,-0.19824209,1.0195486,1.0598155,-3.0437561,0.59861971,-0.18482906,-0.63123829,-0.50495622,-0.57904382,0.48636136,0.063799582,0.13354639,0.062794544,0.065409377,0.15134767,3.0165832,0.20435529,2.610379,0.43651473,0.15791518,0.36397398
2025-09-08 10:45:00,1.0697294,1.0410748,1.0200445,1.021126,1.0245102,1.077594,1.0606239,1.0620181,1.0259521,1.0584703,1.0430304,1.0429585,1.0405143,0.97391653,1.1922678,0.60558052,0.55144671,0.43877936,0.34075144,-0.18978491,-0.51451454,0.21244856,0.14139244,0.34724398,0.036679757,0.092311329,0.15498208,-0.033381743,0.24119362,0.030388368,0.48575264,-0.03829172,-0.022994559,0.35568137,-0.042750009,0.042920001,0.0021664654,-0.00037451145,0.037952003,0.048939479,0.089307521,-0.0073967578,0.013218691,0.15410232,0.032195266,0.011469814,0.072476337,-0.11169435,0.012849715,0.021525569,0.088330763,-0.022129798,0.0029207806,0.062193066,-1.1421138,-0.56351482,-0.55107004,-0.44176535,-0.36249016,0.16145119,0.46482471,-0.21921966,-0.12909374,-0.3873666,-0.071723676,-0.04998078,-0.15379312,0.011255565,-0.21162217,-0.083650619,-0.44515238,0.031532994,0.025925546,-0.30151277,0.073414413,-0.024578173,0.009393432,-0.029456193,-0.049911844,-0.054445204,-0.087404912,0.038328448,-0.0097412867,-0.15041681,-0.0054702496,-0.0095004234,-0.05052457,0.0062174958,-0.0089007702,-0.063381593,-0.059993649,-0.021689943,-0.025636958,0.013969736,1.7786523,0.19525407,-0.67729906,-0.37389882,-0.061394909,-0.10535626,0.044346678,-0.0031474498,0.12202382,-0.089249556,0.003984843,-0.054503341,0.16702979,-0.75128075,0.034536746,0.075637277,0.0082077363,0.0047729685,0.042585077,-0.006947117,0.050137918,0.036544145,-0.069602396,-0.051781727,-0.029515535,0.0022610414,-0.050967252,-0.061938111,-0.13710425,-0.20132651,1.0183493,1.0581154,-3.0449741,0.031783444,-0.18368619,-0.63416037,-0.50524422,-0.58061907,0.48543737,0.23821163,0.13613596,0.06183301,0.062996828,0.15155669,3.0155716,0.21318653,2.612475,0.43512271,0.15195381,0.36596609
2025-09-08 10:50:00,1.0645498,1.0322732,1.0134781,1.0279377,1.0264041,1.0740515,1.0623168,1.0653211,1.0603641,1.0330949,1.0408381,1.0309876,1.0126415,1.0039463,1.2016278,0.61329774,0.55917055,0.45265371,0.37517528,-0.18847796,-0.48410414,0.2236783,0.12528709,0.33320005,0.067662258,0.16893947,0.4026011,0.001358733,0.22674297,0.089025705,0.15870697,-0.013188334,0.055756765,0.0073594318,-0.076645384,0.050813302,-0.0062635449,0.0085910588,-0.0011245063,0.068287012,0.13626657,-0.043727097,-0.0049848318,0.14534378,0.024344689,0.050008893,0.076617562,-0.066541351,0.0030424399,0.036125099,0.03601894,-0.012157563,0.00099004084,-0.014666474,-1.1649144,-0.58721643,-0.59653093,-0.4501787,-0.35068392,0.11687574,0.46315455,-0.21743598,-0.09194968,-0.34619655,-0.050838123,-0.109809,-0.4177738,-0.0057420034,-0.2519004,-0.040782818,-0.12524802,0.018001766,-0.074692301,0.0071878025,0.050009819,-0.025322533,0.013391454,0.0081082768,-0.028005629,-0.071501335,-0.10650747,0.054896408,-0.027942903,-0.12593118,-0.041474134,-0.001467391,-0.052241178,0.057593254,-0.019197556,-0.079067835,-0.031013235,-0.010676698,-0.022027943,0.0064382533,1.7972709,0.1734601,-0.70587323,-0.38369389,-0.061993143,0.16860383,0.016102989,0.029803666,-0.19461025,-0.074228696,-0.02871986,-0.010019182,-0.45071785,-0.098320136,0.022936712,0.085651844,0.042483802,0.054573912,-0.025321304,-0.025430157,-0.019634762,0.04467621,-0.1568344,-0.0375901,0.010576567,-0.02937923,-0.068908399,-0.045607795,-0.13915773,-0.199891,1.0176215,1.0609277,-3.0437074,0.030584411,-0.18236778,-0.6272785,-0.30872137,-0.38388615,0.48470367,0.23491765,0.13358481,0.062462379,0.12301413,0.3760134,3.0165677,0.20074738,2.6092718,0.43600988,0.15943763,0.36518375
2025-09-08 10:55:00,1.0485081,1.0569669,1.0300906,1.0102954,1.009693,1.0592654,1.0426104,1.0539289,1.0498602,1.0311798,1.0570342,1.0483345,1.0420878,1.0287806,1.2118904,0.58325783,0.52294964,0.49341352,0.35456549,-0.15201963,-0.46717027,0.49353065,0.16503713,0.41422915,0.10635124,0.066628374,0.18526179,-0.010138331,0.1027841,0.030907271,0.060905339,-0.10423942,0.00031574244,0.092755186,-0.0688548,0.029427781,0.0094944887,0.03954034,0.017096715,0.060063659,0.13168282,-0.039259569,-0.015576194,0.1978406,-0.074734612,0.005579724,0.032815869,-0.065601967,-0.014137665,0.027306661,0.063413877,0.023549484,-0.018653967,0.0030966026,-1.1726678,-0.56635107,-0.53864288,-0.42827895,-0.31922333,0.1516964,0.44726789,-0.44718882,-0.17006309,-0.41831149,-0.069443005,-0.054406557,-0.14744323,0.015677696,-0.10707641,0.026101511,-0.048035629,0.088181158,-0.021536354,-0.082344009,0.062115495,-0.031331916,0.0047960168,-0.021977638,-0.049213933,-0.019321022,-0.11178256,0.049451934,0.026421999,-0.085915598,-0.043157184,-0.025264431,-0.07653611,0.067908212,0.0076448361,-0.020752127,-0.061973963,0.010197205,0.025432784,0.0184616,1.8098026,0.15952809,-0.70744044,-0.14057551,-0.027909641,-0.08495712,-0.33347244,-0.015761304,-0.26398687,-0.074073325,-0.034824646,-0.08005427,-0.075546105,-0.14731627,-0.0067622871,0.083995725,0.072363216,0.047233536,-0.011214817,-0.026931488,-0.0066558009,0.081130657,-0.14811802,-0.011311673,0.021788578,-0.011847421,-0.088306482,-0.012068378,-0.13826352,-0.20729774,1.0175899,1.0578134,-3.0453353,-0.075483121,-0.20122921,-0.30172427,-0.51227606,-0.58177061,0.48526906,0.43691247,0.19073342,0.091666129,0.065959835,0.15201054,3.0151158,0.206512,2.6396079,0.43855973,0.15509947,0.40004153
